"[$([X4@](*)(*)(*)*),$([X4@H](*)(*)*),$([X4@@](*)(*)(*)*),$([X4@@H](*)(*)*)]",1.000
"[$([X4@](*)(*)(*)*),$([X4@H](*)(*)*),$([X4@@](*)(*)(*)*),$([X4@@H](*)(*)*)]~[$([X4@](*)(*)(*)*),$([X4@H](*)(*)*),$([X4@@](*)(*)(*)*),$([X4@@H](*)(*)*)]",1.000
